"business_id","start","end","n","peak","restaurant_id","key"
"iUoD2zZ6fxF3-WZXwSkdKg",2008-07-01,2013-08-21,34,2011-03-28 12:00:00,"XJ3rnY3R","yelp_id_0"
"iWPb66RlMVTmrmdiiC2-2g",2005-07-04,2015-05-02,389,2011-04-16 00:00:00,"lnOR5eoN","yelp_id_0"
"iY2Jglsx3-5AcT1JIDdFhQ",2005-06-24,2015-05-01,238,2012-02-24 12:00:00,"rNo6LXE6","yelp_id_0"
"i_eMPtjjg_2InJJV2BjUXA",2009-05-04,2015-04-27,119,2013-01-21 00:00:00,"JBEy8aO8","yelp_id_0"
"ibB-gWMeFvub8nVS9EozjQ",2005-07-12,2014-05-07,193,2010-05-03 00:00:00,"WwOaww3B","yelp_id_0"
"ibd9ULCc-G77r2iDcsYd-g",2008-06-06,2011-03-02,8,2009-06-20 12:00:00,"6Wo2ngo9","yelp_id_0"
"icwb6x2qYwvCThJiQgp6pw",2007-03-28,2015-04-25,43,2012-03-07 00:00:00,"geEVVdEz","yelp_id_0"
"ipW1WASsGwiJqzdBRhwAhQ",2005-08-09,2008-08-09,4,2007-01-24 00:00:00,"rJoQgqEV","yelp_id_0"
"ipoA0DYacS1gdtrmX5Y3Sg",2005-11-29,2006-12-28,3,2006-02-10 00:00:00,"rNo6M636","yelp_id_0"
"ippP7vTHOyi5YURhnZTBNQ",2008-09-03,2015-03-17,21,2013-06-19 00:00:00,"0ZEDD8ED","yelp_id_0"
"iquagvxjjYfcZVJZTnVFWg",2008-12-04,2014-04-07,28,2010-05-02 00:00:00,"XJ3rvZ3R","yelp_id_1"
"iqubgiDqYbdSbP7utF6AvA",2010-11-06,2015-05-01,279,2012-10-08 00:00:00,"Y1EmvV3w","yelp_id_0"
"iqyYiy-4WSOWAw0fv96-Cg",2005-08-24,2009-11-13,46,2008-03-10 12:00:00,"VpoGD9Or","yelp_id_0"
"isuVA4xsF8Qu2x5b4C3-qw",2007-09-18,2009-11-27,23,2008-11-09 00:00:00,"6Wo28wE9","yelp_id_0"
"it8TuH9TVFYkeKPmoEdq8g",2009-10-11,2014-08-15,10,2011-09-28 12:00:00,"B1oXdQoV","yelp_id_0"
"itJ3yMqVrHvNtZHVOzyiJg",2009-02-16,2015-04-24,117,2011-03-13 00:00:00,"dj3dPN39","yelp_id_0"
"iviRIv9trIc3wrjWGNI9nA",2008-02-06,2009-07-14,4,2008-04-26 00:00:00,"0ZEDnpoD","yelp_id_0"
"ixMPsVRSFXfQzu2mTeExjg",2005-05-11,2015-04-21,198,2011-11-11 00:00:00,"njoZxAEr","yelp_id_0"
"j0UacgS3XTm7hyLBsxUv1w",2005-07-13,2015-04-28,108,2011-01-22 12:00:00,"m0oWmREG","yelp_id_0"
"j4RUjBJnIvqsMvHWxi0atg",2006-07-18,2014-10-23,48,2011-01-10 00:00:00,"v5oJn1oB","yelp_id_0"
"j71buF-_igyOE9vpWAH3vw",2006-05-17,2015-03-19,57,2011-08-14 00:00:00,"KAoKQZEg","yelp_id_0"
"j8A7BA4Z982QTNJE8npfJA",2005-07-14,2015-05-01,143,2012-07-15 00:00:00,"8x3zx2Ok","yelp_id_0"
"jA4lcq72B8ZeRBpmOyxSwA",2005-08-22,2015-03-03,39,2009-02-23 00:00:00,"8x3zgYok","yelp_id_0"
"jAjZ6CXLrXW30zXM3ZEjhg",2005-10-14,2014-02-21,18,2008-06-11 12:00:00,"eVOBzpOj","yelp_id_0"
"jB4CVU599C_nhr9L1tiyIw",2008-08-27,2015-03-19,231,2011-07-23 00:00:00,"JBEyZN38","yelp_id_0"
"jCoRGgjp_L7MSeRK4kUBqw",2005-06-29,2014-10-05,160,2011-04-19 00:00:00,"p038VvOm","yelp_id_0"
"jCr01sqX_lFtRx6plnawAw",2010-05-17,2014-08-14,20,2013-02-16 12:00:00,"ZBEnraEY","yelp_id_0"
"jEYHVq4oTbGEeRzVpJ--ow",2010-05-26,2015-02-10,54,2013-05-06 12:00:00,"njoZjQor","yelp_id_0"
"jFJ0vA7ByjLQnVgCyn9P9w",2005-08-22,2015-03-26,34,2011-09-14 00:00:00,"nkOvwXEB","yelp_id_0"
"jFRcI0N0n1ofTnMVFapjCA",2007-06-01,2011-01-16,7,2009-04-13 00:00:00,"Y1Em57Ew","yelp_id_0"
"jG5-2hKdGfV-bzmPvYgaag",2005-07-12,2015-04-13,35,2012-06-02 00:00:00,"ydEjYdOW","yelp_id_0"
"jGlvZqtNSfqKjjjU3aw_Jg",2006-05-17,2013-05-02,13,2010-03-23 00:00:00,"JBEyj138","yelp_id_0"
"jIHAOUaIBx-1QFnpEO7vNA",2005-07-25,2015-02-02,226,2010-11-01 12:00:00,"wmo7JR3q","yelp_id_0"
"jIuyGjGWAmkCQqfRiguMdg",2005-07-25,2015-04-18,247,2011-02-14 00:00:00,"v5oJWyOB","yelp_id_0"
"jJcz9o96KKMQZ3Y1fkkVtw",2010-05-31,2015-05-02,468,2013-09-09 00:00:00,"6K3lb9Oz","yelp_id_0"
"jLOBjtz1oQGTIK6DV23XQg",2005-08-08,2015-04-28,194,2011-03-11 00:00:00,"VpoGLROr","yelp_id_0"
"jPHBisKhHsWOKrvUcoLK3A",2010-07-22,2015-04-15,93,2012-04-09 00:00:00,"KAoK8ZOg","yelp_id_0"
"jUiB_uZudoxLA_PdqWKeow",2007-01-25,2015-03-16,64,2011-10-26 12:00:00,"XJ3r4qOR","yelp_id_0"
"jUzu-saDvbaEP6sE3HhYcQ",2005-07-13,2014-12-30,344,2011-11-09 00:00:00,"rNo64LE6","yelp_id_0"
"jV-mRhMew8Kjc8SZ4UuIww",2005-07-12,2010-09-09,59,2008-08-20 00:00:00,"Pk3wyDOd","yelp_id_0"
"jWIeasGRDdjTuM8DVxvSKw",2008-01-19,2011-07-27,8,2009-07-21 00:00:00,"we39zlok","yelp_id_0"
"jYzuIjpnQfh0yOP15oDfjw",2005-07-06,2015-04-08,86,2009-05-01 12:00:00,"8x3zPZOk","yelp_id_0"
"je4Xe9ydNRRlDd-tFOVnVA",2007-07-22,2015-04-26,143,2011-05-19 00:00:00,"ZBEnLroY","yelp_id_0"
"jhA9FJgi-TE1LIb4fayQ7Q",2005-08-30,2015-04-08,46,2012-05-10 12:00:00,"9JoPbdE8","yelp_id_0"
"jhYbLhs9A80Ac1-H08oOmA",2005-08-08,2005-08-08,1,2005-08-08 00:00:00,"wmo7XGOq","yelp_id_0"
"jhnj7nx4heK6g336NeNKmg",2006-06-26,2015-01-08,58,2011-02-18 00:00:00,"6K3lnvOz","yelp_id_0"
"jn0YJy1c1aSOfH4QA7qJaw",2009-11-23,2015-04-26,341,2012-07-25 00:00:00,"V430Lq3B","yelp_id_0"
"jo0H97Q57t78hohGyqi8Zw",2006-01-14,2015-04-17,109,2010-08-21 00:00:00,"8KoAqpo6","yelp_id_0"
"jpWtcGHG5XFvtaHRJwCb8A",2009-11-22,2014-03-21,159,2010-09-30 00:00:00,"0j3LvDOr","yelp_id_0"
"jpkgsvEgcgeTB-SRYNi_Ew",2006-07-09,2014-10-29,142,2011-05-08 12:00:00,"dj3dmKo9","yelp_id_0"
"jpqM6n6uTHikwnrI-s_nWg",2007-09-17,2014-11-23,21,2009-04-06 00:00:00,"1JEbJmER","yelp_id_0"
"jpyHwR-mPWPYYLQcy6GKHw",2005-04-21,2015-05-01,1250,2012-10-24 12:00:00,"B1oXqQOV","yelp_id_0"
"jsY-Al2zy-u5HrouSAvibQ",2005-07-26,2015-04-29,42,2011-05-22 12:00:00,"v5oJMA3B","yelp_id_0"
"jwxwTSNS-NTmTMQRJ1E2LA",2005-10-30,2015-03-16,153,2010-03-29 00:00:00,"8KoA65O6","yelp_id_0"
"jxB643lbsdsAdVW_K3xMsQ",2005-06-30,2009-07-22,66,2007-10-02 00:00:00,"rJoQJLOV","yelp_id_0"
"jxCesQlYRI2njUNm08_M4w",2009-09-20,2015-04-26,28,2011-09-07 12:00:00,"JGoNxaEL","yelp_id_0"
"jx_cEc9Lzn_GmJ1Ra2SWmw",2006-04-17,2014-01-29,203,2011-08-07 00:00:00,"1JEbjYER","yelp_id_0"
"jy2_asMhGYOM5K-cGNwsIA",2006-02-19,2006-09-02,7,2006-06-07 00:00:00,"lnOR4q3N","yelp_id_0"
"jz9fcnYOC0HQwYO3DMd0HQ",2006-08-22,2010-12-16,6,2008-11-19 00:00:00,"njoZrvor","yelp_id_0"
"k-pldUHRTCPiUrFkhmJgpQ",2008-08-05,2014-11-28,8,2011-01-30 12:00:00,"xWoY2jOK","yelp_id_0"
"k488-rzj5hAtoJ1biAM3vA",2005-12-28,2015-04-27,188,2011-03-21 12:00:00,"wmo7R93q","yelp_id_0"
"k4CoRvzyl7o1K0EXPkBmcA",2006-03-10,2015-01-31,26,2011-03-24 12:00:00,"WeEeXdOa","yelp_id_0"
"kAOtJhHjKZCherCdMP-PnA",2007-01-25,2014-11-22,30,2010-08-01 12:00:00,"KAoK7Bog","yelp_id_0"
"kAWJOG2MFeyA7BOCVTEU0g",2006-12-28,2009-01-31,6,2007-08-24 12:00:00,"1m3MNboB","yelp_id_0"
"kAnnSL3sdlsQnlOML3FWuw",2007-04-24,2008-08-20,6,2008-02-25 00:00:00,"6VOpdlOL","yelp_id_0"
"kBxWz8bQLF293PxYMwd5DA",2009-12-10,2015-05-01,169,2011-09-30 00:00:00,"p038dX3m","yelp_id_0"
"kCtKWAxTLox1KO7btpgbDQ",2007-10-13,2012-01-09,67,2009-08-20 00:00:00,"7RO59BOq","yelp_id_0"
"kEVGLbcuqTGLT0zLWjgzIg",2007-09-21,2014-10-26,10,2011-11-22 00:00:00,"1m3MKyOB","yelp_id_0"
"kF6PpgHNjq-1iWx9pxbk6Q",2007-05-22,2015-04-30,59,2010-11-07 00:00:00,"Y1Em7Aow","yelp_id_0"
"kGji7Mx0FY8nTsBGFOfstg",2010-01-04,2015-04-26,27,2013-05-06 00:00:00,"1JEbLYoR","yelp_id_0"
"kHRriet-nxcUnw2K8CeJnw",2005-07-20,2015-05-01,147,2012-07-01 00:00:00,"B1oXlNoV","yelp_id_0"
"kIg2UtKh3u0tIHFV9FdMGg",2005-07-26,2012-04-10,21,2007-04-18 00:00:00,"1m3MMY3B","yelp_id_1"
"kJQ0f4ildGZ1IfV9s0WL6Q",2005-07-27,2011-12-28,52,2009-04-03 12:00:00,"m0oWNg3G","yelp_id_0"
"kLbav_A1PKW_5SniYG0W1w",2007-11-07,2015-04-22,55,2011-07-23 00:00:00,"6Wo2vGo9","yelp_id_0"
"kOi5uJyXjQpRr53ll1-W1g",2007-07-12,2014-11-22,21,2012-04-01 00:00:00,"rJoQ6WOV","yelp_id_0"
"kOm4rH1wm3zmZtyibxN4TA",2005-07-15,2013-09-27,91,2010-04-30 00:00:00,"0j3LAZor","yelp_id_0"
"kP1oWndxlfNP1Co9L6577A",2006-03-05,2015-01-29,20,2012-05-15 12:00:00,"p038keEm","yelp_id_0"
"kPOoAXldBgqMdIdvCI5FOQ",2008-12-01,2015-05-01,44,2012-10-29 12:00:00,"Pk3w65Ed","yelp_id_0"
"kPPscfkvg5CbB8QOIHsfvA",2005-07-22,2015-04-28,264,2012-08-23 00:00:00,"B1oXBmEV","yelp_id_0"
"kPmDPhcA4ylMKgH0N7Nm1Q",2005-06-29,2014-11-19,228,2010-10-03 12:00:00,"ZBEnRaEY","yelp_id_0"
"k_NyuJ67p9_D_7iIzsbJUw",2006-06-15,2015-04-04,140,2011-08-21 12:00:00,"Pk3wQ9Od","yelp_id_0"
"kbbtL-bIJ13V-1s_IvxChg",2008-07-08,2013-08-12,4,2010-03-29 00:00:00,"V430l53B","yelp_id_0"
"kdocld9Zlw0qMmTOwSyvbQ",2005-04-12,2014-08-15,132,2009-09-10 12:00:00,"p038eGom","yelp_id_0"
"keyG2tM_nPXxK3sXRhaTTA",2005-07-10,2015-04-29,101,2011-03-14 00:00:00,"XJ3r2Q3R","yelp_id_0"
"khoZ3H7qnDzNSFlJrmUVVw",2005-07-28,2014-05-20,131,2010-06-22 00:00:00,"p038yXom","yelp_id_0"
"khumsDJL-XRK23LFl-xdMw",2005-05-11,2015-03-20,103,2011-07-21 00:00:00,"XJ3rj83R","yelp_id_0"
"kiTwpc6b-3tmHdOIlSDkkw",2008-02-20,2010-01-19,66,2008-11-07 12:00:00,"rJoQVAOV","yelp_id_0"
"kmN6mffJggJ7AyPyb-EHGA",2005-08-31,2015-05-01,297,2012-01-27 00:00:00,"dj3d2KO9","yelp_id_0"
"kshlR2XNJdyNRsb0CSBvgA",2010-12-02,2015-03-27,49,2013-02-05 00:00:00,"v5oJz1oB","yelp_id_0"
"ktFRQXnKdTrcaQULQBVroQ",2009-05-21,2014-12-30,12,2011-07-03 12:00:00,"p038WXEm","yelp_id_0"
"ktYpqtygWIJ2RjVPGTxNaA",2005-06-27,2015-04-02,65,2010-11-04 00:00:00,"V430mqoB","yelp_id_0"
"kvZFIKVonEb7aatBqvapOw",2006-10-29,2011-11-06,31,2009-03-23 00:00:00,"1m3May3B","yelp_id_0"
"kw4caH-TUMPfcM1n_5Hgxg",2006-11-06,2015-04-26,176,2013-03-13 12:00:00,"m0oWGwoG","yelp_id_0"
"kznX2rZvohVVOPgSC4bQgw",2007-08-05,2015-03-19,100,2011-07-18 12:00:00,"we39eD3k","yelp_id_0"
"l7zt91iNV_HwCI47O1WNOQ",2006-10-28,2007-06-08,6,2007-01-05 00:00:00,"8gOqq1O2","yelp_id_0"
"lCaOVuAXUuaQFQMr-Tf0xw",2010-02-02,2012-03-01,36,2010-05-26 12:00:00,"Pk3w4xod","yelp_id_0"
"lDMs3Mfp45sSmiO0AluEaQ",2005-07-02,2015-04-16,308,2011-02-19 12:00:00,"rNo6yJ36","yelp_id_0"
"lGUSbqJ6xVazYvXo2mu-8g",2009-03-28,2015-04-01,27,2012-10-09 00:00:00,"JBEyR138","yelp_id_2"
"lI6roNRyICm30NNt-by1Xg",2006-03-28,2015-03-27,67,2012-02-24 00:00:00,"rJoQnlOV","yelp_id_0"
"lJr7n1vZ_NPPZv-cCzHmuA",2005-08-03,2015-04-12,149,2012-04-24 00:00:00,"B1oXV6EV","yelp_id_0"
"lK3s4vI5fxuNBDwFP6MUpw",2006-07-10,2014-07-08,8,2007-05-05 00:00:00,"Pk3wPxod","yelp_id_0"
"lO8ltkzXkHQoQ9Zzq1_iJA",2010-10-26,2015-04-13,88,2011-06-18 00:00:00,"geEVDeoz","yelp_id_0"
"lPFlAg5x3zINQvOd1neaXg",2005-06-23,2012-04-21,116,2008-11-30 12:00:00,"v5oJ7AOB","yelp_id_0"
"lPXRbnd89e6aLotyhGFfAg",2005-08-12,2015-03-27,156,2011-12-17 00:00:00,"Y1Em1GEw","yelp_id_0"
"lQ_ENdRoUdoOgj8fMkLEKg",2010-03-20,2015-04-20,283,2011-11-11 00:00:00,"nkOv9woB","yelp_id_0"
"lQd-jgg81pqpvOvtyfGCbg",2007-03-12,2015-04-29,75,2011-08-25 00:00:00,"ekE4Mr32","yelp_id_0"
"lRrzsShZxapse71FCANJzg",2008-02-16,2009-05-05,4,2008-10-31 00:00:00,"9JoPDjo8","yelp_id_0"
"lRzpdX9jSZUKleQ9lCM0HQ",2007-03-29,2015-04-30,34,2013-08-16 12:00:00,"qN3gYnOA","yelp_id_0"
"lU0P9d4vEJXLF6yLBOCsRg",2007-05-24,2015-03-24,15,2010-03-23 00:00:00,"JGoNpdEL","yelp_id_0"
"lUzAeXFILjnxNN1AhVersg",2007-09-10,2014-03-11,13,2010-03-19 00:00:00,"9JoPQZO8","yelp_id_0"
"lX7d8HPwpYZ4c9ZXAsetew",2007-06-24,2015-01-09,10,2010-10-28 00:00:00,"ZBEnaqOY","yelp_id_0"
"lXH1eelqoZFNM3P6z7y_fQ",2005-07-01,2015-04-07,114,2011-10-05 00:00:00,"JBEyDVO8","yelp_id_0"
"lZQtHsj0Ql8qTlmPJ9KCQw",2005-08-29,2007-06-30,5,2006-10-23 00:00:00,"ZBEn1KOY","yelp_id_0"
"lZweK7IhRU6HLdHqjX_ZYQ",2005-11-22,2015-04-26,259,2011-08-09 00:00:00,"ekE4kYO2","yelp_id_0"
"l_OBRYQWnicJ-g_NdukkFw",2008-05-27,2015-04-18,32,2012-11-21 12:00:00,"p038la3m","yelp_id_0"
"l_Q1vhHjpt1y36OHkC8__A",2009-08-22,2015-03-08,37,2012-05-29 00:00:00,"6VOpWjoL","yelp_id_0"
"lcz33DBpt5F3ZgHnaST22A",2008-05-26,2015-04-11,225,2011-06-17 00:00:00,"njoZ71Or","yelp_id_0"
"leMVneUc1pjKLFuQagq1dQ",2006-06-15,2013-08-14,25,2009-03-15 00:00:00,"lnORYqoN","yelp_id_0"
"lf1Pqo5puGX5SxU3bg389g",2005-06-27,2015-05-01,432,2011-01-16 12:00:00,"Y1EmK7ow","yelp_id_0"
"lfMjNKgM7iEcAvVI4pYguQ",2010-08-06,2011-10-01,4,2011-02-04 00:00:00,"1m3MGLOB","yelp_id_0"
"lg-9jI4mtIiJj5adoq0yVg",2007-01-28,2015-04-30,542,2011-10-05 12:00:00,"dj3dKKE9","yelp_id_0"
"llEai9ovDjGfn2i9DwExjQ",2008-01-07,2015-04-26,63,2011-09-11 00:00:00,"geEVLzoz","yelp_id_0"
"lle4lSxbACtI-Dfxoqz4zQ",2008-10-20,2013-03-25,8,2009-07-04 00:00:00,"p038gXEm","yelp_id_0"
"llsceRviZlo9VtGAD4-Tjg",2007-09-19,2015-03-07,6,2010-01-26 00:00:00,"nkOvQ8oB","yelp_id_0"
"loXGqn9-J83eZuH4_caAdA",2005-07-12,2015-03-25,80,2012-10-31 00:00:00,"xWoY6vOK","yelp_id_0"
"logQwB9Pe0dNCGnteiD3DA",2005-07-05,2015-04-25,116,2010-05-27 00:00:00,"eVOBZ6Oj","yelp_id_0"
"lqdO2r_Grja5bAqc1mNdVA",2006-01-22,2015-04-27,321,2013-03-01 00:00:00,"xWoYGMEK","yelp_id_0"
"lqo-W8uVORjQTlMVKu5ESQ",2005-10-15,2015-03-26,122,2011-03-05 12:00:00,"NbE19kEJ","yelp_id_0"
"ltf7ja5q_5uBIsMM25cK6w",2005-07-27,2015-03-29,124,2012-03-21 00:00:00,"nkOvMZoB","yelp_id_0"
"luicBR7G1s9lnT69IQNQwg",2008-05-11,2013-05-16,5,2010-02-15 00:00:00,"B1oX4moV","yelp_id_0"
"lvQxem770fCSiow7tCsj0w",2005-07-29,2015-04-20,150,2011-06-15 00:00:00,"JBEyamE8","yelp_id_0"
"lvldeMP2VVxdApbBBtFS-A",2007-08-15,2015-01-21,203,2009-11-01 00:00:00,"rNo66Ko6","yelp_id_0"
"lzw-5o3CjFk-HSmH8SHtYQ",2005-10-19,2015-05-02,305,2012-03-01 00:00:00,"KAoKLjOg","yelp_id_0"
"m1prTXwpdFRWSjmZjtir4g",2010-04-16,2015-04-26,86,2012-07-14 00:00:00,"ydEjXDoW","yelp_id_0"
"m49ryhNYwKL1GboBBeH4YA",2006-07-27,2010-07-06,137,2008-07-13 00:00:00,"6Wo2GO90","yelp_id_0"
"m6MNif_bo3KqlUKasxCGYw",2006-08-14,2015-01-09,142,2013-01-14 00:00:00,"Pk3wbKEd","yelp_id_0"
"m6hq98IUoeubBgPIpIVCmQ",2009-06-02,2015-04-27,70,2013-09-08 00:00:00,"dj3d57o9","yelp_id_0"
"mA_qHLy_P44oG-0eJJ0hiQ",2008-03-31,2012-01-27,10,2011-05-29 00:00:00,"8x3zJL3k","yelp_id_0"
"mBaXdnKctIPuGMvV6e6TmQ",2005-08-26,2015-01-22,40,2011-03-17 12:00:00,"ZBEn5vOY","yelp_id_0"
"mDD1PE14eHrl2ix2ddaBdw",2008-12-17,2015-02-10,24,2011-09-29 00:00:00,"nkOvLx3B","yelp_id_0"
"mFwIsaKcgaF4i7gK9TzPMw",2006-12-07,2014-09-01,13,2010-11-29 00:00:00,"dj3dANo9","yelp_id_0"
"mK9yllwCMcZ0PG8d48QvEw",2005-07-08,2009-02-16,5,2008-07-20 00:00:00,"Pk3wN9Ed","yelp_id_0"
"mKUfobD9rNpr16TM0mYFtw",2006-08-09,2015-04-03,62,2011-04-11 00:00:00,"v5oJyJ3B","yelp_id_0"
"mKttYTyShpPVJiWxL33Cbw",2006-07-31,2015-03-12,93,2011-02-08 00:00:00,"m0oWbz3G","yelp_id_0"
"mLialt1oyCzT9j4SChcG6A",2005-05-13,2015-05-02,2897,2012-10-31 00:00:00,"Y1EmlGOw","yelp_id_0"
"mO2xeWeSNrWdACmpN62yvg",2005-06-29,2013-03-22,89,2008-10-16 00:00:00,"N6OkZgox","yelp_id_0"
"mRCMZrswbUNe4O5_u0l53g",2006-08-18,2012-12-08,113,2010-04-11 00:00:00,"ekE4JLo2","yelp_id_0"
"mRZcXZEzZXauGGy5QGk1Lw",2007-04-11,2010-07-25,7,2008-08-12 00:00:00,"nkOv2wOB","yelp_id_0"
"mS7WBAfmCgILqSmQtgZ1NQ",2005-08-26,2015-04-18,266,2011-07-23 00:00:00,"Pk3w713d","yelp_id_0"
"mUO42F4oCax_jkHAAarnEg",2008-03-27,2013-10-01,5,2010-09-29 00:00:00,"Pk3wQqOd","yelp_id_0"
"mYlMDXBdYYcuAJlfsTL_Cg",2005-06-28,2015-04-29,157,2012-03-11 00:00:00,"xWoYjgOK","yelp_id_1"
"mZ1ApfDu5iVP5vJ1ag5Sqg",2008-10-06,2015-04-10,73,2012-11-18 00:00:00,"we39xNEk","yelp_id_0"
"mZdBHetTAzm1qq5XFinFNg",2006-03-23,2009-09-17,7,2008-01-21 00:00:00,"lnORbLON","yelp_id_0"
"m_Gub1g-9ka6IYPTcQJHcQ",2005-08-24,2014-11-06,41,2012-02-09 00:00:00,"eVOBGeEj","yelp_id_0"
"ma3qnMCue965_UI-56O4Pw",2005-08-22,2015-05-01,240,2011-08-13 12:00:00,"WwOaLVoB","yelp_id_0"
"maqxNFGcOls3uc6Kkj_rBQ",2005-08-26,2015-04-30,270,2011-03-07 00:00:00,"6Wo2LYE9","yelp_id_0"
"mbN47gMqwWtFFuD2uoAX7g",2009-02-14,2013-11-30,14,2010-08-12 12:00:00,"V4307qEB","yelp_id_0"
"mcoyNlz98cnez1YUeuZFhw",2005-08-16,2015-03-17,83,2010-04-12 00:00:00,"6K3lRkOz","yelp_id_0"
"midP-DlFB9T7W5QM7geGWA",2010-06-30,2015-03-08,55,2012-08-25 00:00:00,"qN3gNgEA","yelp_id_0"
"mjogGxVeZmemp3YxdKJQpg",2005-08-24,2015-04-29,237,2012-09-16 00:00:00,"KAoKB3gm","yelp_id_0"
"mkZByNcxKjM7taSEoNKT0g",2006-05-14,2015-04-26,51,2011-08-28 00:00:00,"1m3Mw9OB","yelp_id_0"
"mkawuS3NpZYHToO5pqsw-g",2005-07-11,2015-04-30,326,2012-03-25 12:00:00,"geEVMJOz","yelp_id_0"
"moaoxvVA4ubsodPilVQGoQ",2006-04-05,2011-11-21,13,2009-02-15 00:00:00,"8KoADQ36","yelp_id_0"
"motb5qtyxMdf3Us2bCMKxg",2008-06-01,2014-06-22,14,2011-07-15 12:00:00,"m0oWRQ3G","yelp_id_0"
"mpZwecxIVSEroGOBRzs03w",2006-10-23,2015-04-30,47,2011-06-11 00:00:00,"ydEjeOW0","yelp_id_0"
"mqBvrapNt29hPJUMYEwHYw",2007-06-20,2010-02-04,9,2008-01-23 00:00:00,"JBEyeBE8","yelp_id_0"
"msfxf2Pz1IsssbIuzRuryw",2009-07-27,2014-09-28,31,2012-10-30 00:00:00,"9JoP0o8w","yelp_id_0"
"mykDeTaLr8rpie794bX_6A",2009-05-20,2015-04-16,17,2012-09-07 00:00:00,"VpoG7vor","yelp_id_0"
"n30ARamDDOW-AjujUnO1Yg",2005-08-28,2009-08-24,15,2007-09-17 00:00:00,"nkOv58oB","yelp_id_0"
"n36YkNyh2LsousH8CpRJLw",2007-06-20,2009-03-28,7,2008-12-13 00:00:00,"rJoQZWOV","yelp_id_0"
"n3ujbQaO2hyuIBs4DO9AaQ",2005-07-15,2008-10-22,16,2008-05-05 00:00:00,"NbE1kmoJ","yelp_id_0"
"n5Maq3tAmeZJ4M2xzHq2tA",2007-05-29,2008-06-02,17,2007-11-29 00:00:00,"JGoNqk3L","yelp_id_0"
"n7jOXZwKBxlSRsbzFnHsRw",2005-06-27,2015-04-23,337,2011-11-04 00:00:00,"nkOv0X3B","yelp_id_0"
"n8CsQy7Iy1IMhP85hPVKPA",2010-11-06,2013-08-14,22,2012-03-13 00:00:00,"ekE4Qz32","yelp_id_0"
"n8dyic5uTTMqPKLbcYf9LA",2005-08-19,2015-03-25,195,2011-11-16 00:00:00,"dj3d25O9","yelp_id_0"
"nCGr8lh1FlqzXjtVjUbiNg",2009-07-22,2013-03-18,59,2011-03-08 00:00:00,"v5oJVroB","yelp_id_0"
"nDS5SqxUjZHJkyZHA1W5Hg",2006-11-27,2009-03-23,25,2008-01-29 00:00:00,"Y1EmKRow","yelp_id_0"
"nFfX3_TTe0wzVxUGVTjdLA",2006-07-12,2015-04-20,64,2011-07-31 12:00:00,"VpoGrg3r","yelp_id_0"
"nGLpFn4Nol7zJgMsm60uog",2011-04-02,2014-10-15,46,2012-04-23 00:00:00,"6VOp5QEL","yelp_id_0"
"nO9fBsQM06nFUFtvyhofKA",2010-01-27,2013-05-14,37,2010-11-19 00:00:00,"JBEy50E8","yelp_id_0"
"nUbPzfRH5-d01dSWRv4UZQ",2005-06-27,2015-04-29,137,2009-10-24 00:00:00,"xWoYpd3K","yelp_id_0"
"nVTWSWpaH9CtVtIdJnVfdg",2007-03-06,2015-04-25,23,2012-05-23 00:00:00,"Pk3wz5Ed","yelp_id_0"
"nYBrrU9LVLTUhZP1SDc1Bg",2005-08-27,2015-04-29,500,2012-07-03 00:00:00,"lnORaqoN","yelp_id_0"
"nZYQd7OwG1eC1V18UzM-hA",2006-10-24,2008-11-01,10,2008-03-21 12:00:00,"KAoKk8og","yelp_id_0"
"n_O2vZVO8mSWa0eg9iYWDg",2006-12-11,2008-08-10,4,2008-02-10 00:00:00,"qN3gX1oA","yelp_id_0"
"n_XDOpzVF7PBH0y-PzfnZw",2008-05-28,2015-04-30,44,2011-07-20 00:00:00,"wmo78GOq","yelp_id_0"
"na22Hm1Q3tlGtqsjUY0Bmw",2006-12-21,2015-04-27,24,2011-10-17 12:00:00,"wmo7rR3q","yelp_id_0"
"nf9zYm8twZXutF-PB8QNHQ",2005-07-13,2015-04-27,183,2011-05-06 00:00:00,"9JoPMdO8","yelp_id_0"
"ngkMvVSp3V1L0zj2WgtOdA",2009-08-24,2014-08-09,8,2012-07-04 12:00:00,"XJ3r7RoR","yelp_id_0"
"nig5Ns8AEq0CdzTCdJnUhQ",2005-07-11,2015-04-21,240,2011-06-26 12:00:00,"VpoGGAor","yelp_id_0"
"nkoric7DYPuXV8Pio98-6Q",2005-07-12,2015-02-26,406,2010-11-30 12:00:00,"6VOpqqEL","yelp_id_0"
"nlu8L0znOuVY9awTFYxNeA",2009-04-16,2014-10-26,66,2012-10-07 00:00:00,"rNo6Yg36","yelp_id_0"
"nqN4ARbjTQbtGDyNP5F7vQ",2005-06-27,2015-04-29,664,2010-09-09 00:00:00,"8x3zwNok","yelp_id_0"
"nrWDE7emExLDiE89oAabDw",2005-08-31,2014-09-10,86,2011-03-24 12:00:00,"geEVz5Ez","yelp_id_0"
"nu84h2UiJiTC0v9tZlSx4Q",2006-10-06,2015-04-30,80,2011-04-17 12:00:00,"B1oXWb3V","yelp_id_0"
"nxO9wszgHgeGSsovau8qaA",2009-11-03,2014-12-27,6,2010-08-11 12:00:00,"Pk3wNKEd","yelp_id_0"
